"flagged","Flag_1","Flag_2","Contextual","Veracity","Rebuttal","Lingual.overlap","Content.overlap","text_y","quote_tweets","date","favorites","retweets","day","id","replies","fraud","won","ballots"
"N","","",0,0,0,0,0,"Why does the Fake News Media continuously assume that Joe Biden will ascend to the Presidency, not even allowing our side to show, which we are just getting ready to do, how badly shattered and violated our great Constitution has been in the 2020 Election. It was attacked,..",105000,"2020-11-16 1:46:37",352905,75114,"2020-11-16",1328152462331699968,106691,1,0,0
"N","","",0,0,0,0,0,"The Washington Post forgot to read the complaint. Fake News. Poll Watchers, and the way they were treated, are a very big deal in the complaint! https://t.co/Rhc4RY0QSF",736,"2020-11-16 13:09:45",82650,18777,"2020-11-16",1328324377168019968,4614,0,0,0
"N","","",0,0,0,0,0,"Thank you Andrew! https://t.co/lnFIJb64YA",849,"2020-11-16 13:24:13",129835,17760,"2020-11-16",1328328019807780096,4128,0,0,0
"N","","",0,0,0,0,0,"Dominion is running our Election. Rigged! https://t.co/xvwrpLpAZa",38000,"2020-11-16 13:26:19",163578,40680,"2020-11-16",1328328547598000128,10236,1,0,0
"N","","",0,0,0,0,0,"I strongly stand with Kelly &amp; David. They are both great and MUST WIN! https://t.co/eqr95Lc2aC",13000,"2020-11-16 13:33:18",122871,21461,"2020-11-16",1328330303103000064,9300,0,0,0
"Y","Election officials have certified Joe Biden as the winner of the U.S. Presidential election","",0,1,2,1,0,"I won the Election!",863000,"2020-11-16 13:51:44",681676,97246,"2020-11-16",1328334945148950016,188157,0,1,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"The Fake recount going on in Georgia means nothing because they are not allowing signatures to be looked at and verified. Break the unconstitutional Consent Decree!",55000,"2020-11-16 14:04:50",254635,50961,"2020-11-16",1328338241284620032,23757,1,0,0
"N","","",0,0,0,0,0,"Try watching @OANN. Really GREAT!",5000,"2020-11-16 14:06:23",282059,45491,"2020-11-16",1328338630679600128,24089,0,0,0
"N","","",0,0,0,0,0,"Another Vaccine just announced. This time by Moderna, 95% effective. For those great “historians”, please remember that these great discoveries, which will end the China Plague, all took place on my watch!",169000,"2020-11-16 14:19:29",318583,51556,"2020-11-16",1328341927641679872,82832,0,0,0
"N","","",0,0,0,0,0,"Who will be running for Governor of the Great State of Ohio? Will be hotly contested!",43000,"2020-11-16 14:49:06",218908,30412,"2020-11-16",1328349382023000064,26324,0,0,0
"N","","",0,0,0,0,0,"Trump Campaign Rejects Media Reports of Changed Pennsylvania Case https://t.co/VjIhiyB4XK via @BreitbartNews. Just more Fake News. Harassment and exclusion of our Poll Watchers is a big part of our case. Unconstitutional!",17000,"2020-11-16 15:29:34",122266,29373,"2020-11-16",1328359565574990080,11319,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"The Radical Left Democrats, working with their partner, the Fake News Media, are trying to STEAL this Election. We won’t let them!",104000,"2020-11-16 15:37:04",344327,62658,"2020-11-16",1328361451497659904,50003,1,1,0
"N","","",0,0,0,0,0,"They will PACK THE COURTS. We won’t let that happen!",47000,"2020-11-16 15:59:33",342874,46248,"2020-11-16",1328367108871389952,39490,0,0,0
"N","","",0,0,0,0,0,"STOCK MARKET GETTING VERY CLOSE TO 30,000 ON NEW VACCINE NEWS. 95% EFFECTIVE!",38000,"2020-11-16 16:02:58",273416,38874,"2020-11-16",1328367970352069888,25442,0,0,0
"N","","",0,0,0,0,0,"European Countries are sadly getting clobbered by the China Virus. The Fake News does not like reporting this!",92000,"2020-11-16 16:11:09",306845,48303,"2020-11-16",1328370030678040064,72461,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,0,"Georgia won’t let us look at the all important signature match. Without that the recount is MEANINGLESS. Open up unconstitutional Consent Decree, NOW! @BrianKempGA",85000,"2020-11-16 16:59:52",301594,65522,"2020-11-16",1328382287331859968,52157,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"The rate of rejected Mail-In Ballots is 30 X’s lower in Pennsylvania this year than it was in 2016. This is why they kept our poll watchers and observers out of the “SACRED” vote counting rooms!
https://t.co/QPlzfimbd4",58000,"2020-11-16 21:23:05",212493,53444,"2020-11-16",1328448530504160000,43996,0,0,1
"N","","",0,0,0,0,0,"Big victory moments ago in the State of Nevada. The all Democrat County Commissioner race, on same ballot as President, just thrown out because of large scale voter discrepancy. Clark County officials do not have confidence in their own election security. Major impact! https://t.co/TLHnFKNN6g",79000,"2020-11-16 23:43:29",282313,73024,"2020-11-16",1328483862490569984,61127,1,0,0
"N","","",0,0,0,0,0,"I have reversed the ridiculous decision to cancel Wreaths Across America at Arlington National Cemetery. It will now go on!",117000,"2020-11-17 20:47:34",478875,73719,"2020-11-17",1328801981222279936,52337,0,0,0
"N","","",0,0,0,0,0,"THIS SAYS IT ALL! https://t.co/zZSspsJPe9",7000,"2020-11-17 21:39:24",216066,49633,"2020-11-17",1328815025662909952,41561,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"“DEAD PEOPLE VOTED” https://t.co/y6WRvCBykc",65000,"2020-11-17 22:40:26",174778,41151,"2020-11-17",1328830381429289984,34993,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,1,0,"The recent statement by Chris Krebs on the security of the 2020 Election was highly inaccurate, in that there were massive improprieties and fraud - including dead people voting, Poll Watchers not allowed into polling locations, “glitches” in the voting machines which changed...",82000,"2020-11-18 0:07:44",229328,51276,"2020-11-18",1328852352787480064,84014,1,0,0
"N","","",0,0,0,0,0,"THANK YOU! https://t.co/DrtsiD71i4",36000,"2020-11-18 0:14:00",142076,25533,"2020-11-18",1328853928025400064,12752,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"The only thing secure about our 2020 Election was that it was virtually impenetrable by foreign powers. On that, the Trump Administration takes great credit. Unfortunately, the Radical Left Democrats, Dominion, and others, were perhaps more successful!",55000,"2020-11-18 0:25:56",229381,43979,"2020-11-18",1328856932011170048,35684,0,0,0
"N","","",0,0,0,0,0,"“Second Georgia County Finds Thousands More Votes, Majority Are For Trump” https://t.co/9OxCU2faBF",41000,"2020-11-18 1:05:08",196305,39939,"2020-11-18",1328866797681060096,24260,0,0,0
"N","","",0,0,0,0,0,"Wow! Michigan just refused to certify the election results! Having courage is a beautiful thing. The USA stands proud!",15000,"2020-11-18 2:11:08",512020,82464,"2020-11-18",1328883405837260032,88750,0,0,0
"N","","",0,0,0,0,0,"Flip Michigan back to TRUMP. Detroit, not surprisingly, has tremendous problems! https://t.co/RHhuoSMICg",33000,"2020-11-18 2:18:42",146600,31373,"2020-11-18",1328885313729690112,21397,0,0,0
"N","","",0,0,0,0,0,"More votes than people, and that is the least of it!!! https://t.co/mSO4Ufwn2g",26000,"2020-11-18 2:22:04",175131,38306,"2020-11-18",1328886157246159872,17253,1,0,0
"N","","",0,0,0,0,0,"Well, it’s really quite simple. You just can’t have more votes than people! https://t.co/kVtop3WsLp",42000,"2020-11-18 2:24:59",192241,44418,"2020-11-18",1328886891765179904,33465,1,0,0
"N","","",0,0,0,0,0,"Wow! Governor Kemp will hopefully see the light before it is too late. Must finally take charge! Two GREAT Senators, who do so much for Georgia and truly love the USA, are in a must win battle with two incompetents who don’t have a clue! https://t.co/j10ZRZpYjK",25000,"2020-11-18 3:20:02",141230,30442,"2020-11-18",1328900747497530112,30525,0,0,0
"N","","",0,0,0,0,0,"Trump votes. https://t.co/JYEMPg1MJc",21000,"2020-11-18 13:15:48",160754,30576,"2020-11-18",1329050677541280000,15724,0,0,0
"Y","Election officials have certified Joe Biden as the winner of the U.S. Presidential election","",0,1,2,1,0,"...AND I WON THE ELECTION. VOTER FRAUD ALL OVER THE COUNTRY! https://t.co/9coP3R44UQ",101000,"2020-11-18 13:31:43",246973,54880,"2020-11-18",1329054683441280000,42947,1,1,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"Wrong! At first they voted against because there were far more VOTES than PEOPLE (Sad!). Then they were threatened, screamed at and viciously harassed, and were FORCED to change their vote, but then REFUSED, as American patriots, to sign the documents. 71% MESS. Don’t Harass! https://t.co/n5frpesHfD",34000,"2020-11-18 13:55:05",139281,37876,"2020-11-18",1329060562442070016,17691,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"This was a rigged election. No Republican Poll Watchers allowed, voting machine “glitches” all over the place (meaning they got caught cheating!), voting after election ended, and so much more! https://t.co/YDh7A7wxLW",32000,"2020-11-18 14:11:52",141951,33060,"2020-11-18",1329064787142170112,18664,1,0,0
"Y","This claim about election fraud is disputed","",0,1,0,0,0,"They didn’t even allow Republican Observers into the building to watch. A terrible insult to our Constitution! https://t.co/Q8RgaTs6ev",26000,"2020-11-18 14:16:28",122164,29433,"2020-11-18",1329065945160179968,17800,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,1,0,"The Georgia recount is a joke and is being done UNDER PROTEST. Even though thousands of fraudulent votes have been found, the real number is in matching signatures. Governor must open up the unconstitutional Consent Decree and call in the Legislature!",55000,"2020-11-18 14:31:51",249940,52807,"2020-11-18",1329069814195869952,29126,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,0,"THEY WOULD’NT LET REPUBLICAN POLL WATCHERS INTO THE COUNTING ROOMS. UNCONSTITUTIONAL!!!",10000,"2020-11-18 14:54:23",375037,62979,"2020-11-18",1329075487553969920,60834,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,0,"“The numbers have not improved, it is still 71% out of balance”, stated Wayne County, Michigan,  Canvassers. “There is widespread irregularities in poll numbers.” There are “more votes than people”. The two harassed patriot Canvassers refuse to sign the papers!",35000,"2020-11-18 15:38:20",195592,44968,"2020-11-18",1329086548093009920,17120,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!",11000,"2020-11-18 15:41:09",360087,69145,"2020-11-18",1329087255168709888,56785,1,1,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"The Great State of Michigan, with votes being far greater than the number of people who voted, cannot certify the election. The Democrats cheated big time, and got caught. A Republican WIN!",8000,"2020-11-18 16:04:29",314550,64121,"2020-11-18",1329093126238200064,45129,1,1,0
"N","","",0,0,0,0,0,"FLOYD COUNTY, GEORGIA! 
https://t.co/mIZ5rmdkvw",61000,"2020-11-18 16:23:38",182698,52653,"2020-11-18",1329097946776940032,34839,0,0,0
"N","","",0,0,0,0,0,"Thank you @DarrellIssa, so nice! 
https://t.co/FlUfzV7pSQ",27000,"2020-11-18 19:54:03",149134,29532,"2020-11-18",1329150897641949952,26477,0,0,0
"N","","",0,0,0,0,0,"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable! https://t.co/nhiLMmyHBn",198000,"2020-11-19 1:22:17",369662,118380,"2020-11-19",1329233502139719936,99102,1,0,0
"N","","",0,0,0,0,0,"“Statistical sampling to prove widespread voter fraud...multiple accounts of fraud and voting irregularities may overturn election”...call for paper ballots.  @RandPaul  @OANN",33000,"2020-11-19 5:27:04",231091,48072,"2020-11-19",1329295102834060032,24770,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"""Dominion-izing the Vote"" https://t.co/ZOFsgDXsuH",55000,"2020-11-19 5:41:14",187491,48992,"2020-11-19",1329298668403500032,23045,1,0,0
"N","","",0,0,0,0,0,"Looking good! https://t.co/4EOWyhWzJ3",554,"2020-11-19 12:17:07",95272,15793,"2020-11-19",1329398296184560128,3994,0,0,0
"N","","",0,0,0,0,0,"It was my great honor to help, a tremendous achievement! https://t.co/GPduhlZ3FS",12000,"2020-11-19 12:19:53",120929,22737,"2020-11-19",1329398991554020096,6001,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"...And with these numbers, by far the highest for a sitting President, there was no way the Dems could have won, except through what we are learning now - A Rigged Election! https://t.co/9coP3R44UQ",35000,"2020-11-19 12:30:21",145524,34172,"2020-11-19",1329401626763940096,18040,1,0,0
"N","","",0,0,0,0,0,"Great job on @foxandfriends today Giancarlo! https://t.co/0IpVcL1gF1",681,"2020-11-19 12:31:53",83697,17261,"2020-11-19",1329402012967059968,3823,0,0,0
"N","","",0,0,0,0,0,"VACCINES ARE COMING FAST!!!",79000,"2020-11-19 12:33:02",364034,37232,"2020-11-19",1329402303535830016,39238,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,1,0,"Voter Fraud in Detroit is rampant, and has been for many years!",6000,"2020-11-19 12:46:28",300049,50116,"2020-11-19",1329405682706249984,34968,1,0,0
"N","","",0,0,0,0,0,"Important News Conference today by lawyers on a very clear and viable path to victory. Pieces are very nicely falling into place. RNC at 12:00 P.M.",109000,"2020-11-19 12:59:05",331293,66649,"2020-11-19",1329408856733179904,59662,0,0,0
"N","","",0,0,0,0,0,"Thousands of uncounted votes discovered in Georgia counties. When the much more important signature match takes place, the State will flip Republican, and very quickly. Get it done! @BrianKempGA",42000,"2020-11-19 13:46:18",249371,50603,"2020-11-19",1329420741553639936,25602,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"Almost ZERO ballots rejected in Georgia this election. In years past, close to 4%. Not possible. Must have signature check on envelopes now. Very easy to do. Dems fighting because they got caught. Far more votes than needed for flip. Republicans must get tough! @BrianKempGA",48000,"2020-11-19 13:59:47",217844,47813,"2020-11-19",1329424134166690048,30899,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,1,0,"“Evidence of voter fraud continues to grow, including 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. Now, there has been an artificial number of votes in favor of Joe Biden.” @OANN",69000,"2020-11-19 16:22:17",249157,58056,"2020-11-19",1329459995893760000,33656,1,0,0
"N","","",0,0,0,0,0,"THE COVID DRUGS NOW AVAILABLE TO MAKE PEOPLE BETTER ARE AMAZING, BUT SELDOM TALKED ABOUT BY THE MEDIA! Mortality rate is 85% down!",46000,"2020-11-19 16:36:58",255959,45468,"2020-11-19",1329463691205629952,32592,0,0,0
"Y","This claim about election fraud is disputed","",0,1,1,1,0,"Lawyers now on @newsmax, @OANN &amp; maybe @FoxNews. An open and shut case of voter fraud. Massive numbers!",86000,"2020-11-19 17:34:26",300663,60309,"2020-11-19",1329478149609039872,50781,1,0,0
"Y","This claim about election fraud is disputed","",0,1,1,0,1,"Nolte: Top Pollster Finds 47% Say ‘Likely‘ Democrats Stole Election https://t.co/d8YFhFzA5w via @BreitbartNews Rigged Election!",32000,"2020-11-19 20:26:24",115529,25660,"2020-11-19",1329521429575049984,17209,1,0,0
"N","","",0,0,0,0,0,"We withdrew because we won! https://t.co/aMoNQXEj4z",64000,"2020-11-19 20:27:46",191015,36464,"2020-11-19",1329521771041730048,40885,0,1,0
